"CLAVE","CVE_EST","NOMBRE","MUNICIPIO","SITUACION","Latitud","Longitud","Altitud"
3131,"bcs","Santa Fe","La Paz","Operando",24.30416667,-111.2125,10
3132,"bcs","Ciudad ConstituciΩn (OBS)","Comondú","Operando",25.00972222,-111.6466667,48.3
3133,"bcs","San Antonio Norte","Loreto","Operando",26.14166667,-111.4555556,100
3134,"bcs","Los Cantilitos","La Paz","Operando",24.59388889,-110.9916667,160
3135,"bcs","La Candelaria","Los Cabos","Operando",23.075,-110.0258333,195
3136,"bcs","Los Filos","La Paz","Suspendida",23.96666667,-110.4666667,169
3137,"bcs","La Soledad Sur","La Paz","Operando",23.14333333,-110.0011111,400
3138,"bcs","Ligui","Loreto","Operando",25.73472222,-111.2694444,10
3139,"bcs","C.E.F. La Paz","La Paz","Suspendida",23.38333333,-110.15,92
3140,"bcs","San Juan De La Costa","La Paz","Suspendida",24.375,-110.6916667,30
3141,"bcs","San Lucas Norte","Comondú","Operando",25.61388889,-111.7461111,200
3143,"bcs","Las Palmas","La Paz","Operando",23.68055556,-109.6972222,15
3144,"bcs","Mangle","Los Cabos","Operando",23.34583333,-109.6458333,285
3146,"bcs","Santa Rita","La Paz","Operando",24.59027778,-111.4638889,45
3147,"bcs","Aguajito","Comondú","Suspendida",26.2,-112.15,180
3148,"bcs","El Mezquital","Muleg?","Operando",27.41111111,-112.5777778,450
3149,"bcs","San Isidro","La Paz","Suspendida",23.65,-110.2916667,120
3150,"bcs","Tiguana","Comondú","Suspendida",25.20833333,-111.1263889,290
3151,"bcs","Pichilingue","La Paz","Suspendida",24.26944444,-110.3208333,12
3154,"bcs","Ley Federal De Aguas 5","Comondú","Operando",25.09444444,-111.5083333,85
3155,"bcs","San Raymundo","Comondú","Operando",26.38055556,-112.5986111,40
3156,"bcs","San Miguel","Muleg?","Operando",26.72083333,-112.3055556,400
3158,"bcs","San Mart≠n","Muleg?","Operando",26.62916667,-112.3327778,350
3162,"bcs","Las Barrancas","Comondú","Suspendida",26.0025,-112.1977778,13
3163,"bcs","Agua Caliente","Los Cabos","Operando",23.44111111,-109.7944444,195
3165,"bcs","Junta De Los Arroyos","La Paz","Suspendida",23.66527778,-110.075,500
3166,"bcs","PabellΩn","Comondú","Operando",25.95916667,-112.0819444,40
3167,"bcs","El Sargento","La Paz","Operando",24.08027778,-109.9944444,20
3168,"bcs","Loreto (OBS)","Loreto","Operando",26.01666667,-111.3472222,6.8
3169,"bcs","Santa Rosal≠a (OBS)","Muleg?","Operando",27.28333333,-112.25,82
3172,"bcs","Guajademi","Comondú","Operando",26.34861111,-112.1708333,195
3173,"bcs","San Pedrito (CFE)","Comondú","Suspendida",24.9,-111.25,170
3174,"bcs","Guerrero Negro","Muleg?","Operando",27.96805556,-114.0458333,10
3175,"bcs","La Muela","La Paz","Operando",23.58194444,-110.2208333,140
3176,"bcs","La Fortuna","La Paz","Operando",24.65138889,-111.2152778,130
3177,"bcs","Valle Perdido","La Paz","Operando",23.69583333,-110.1194444,400
3178,"bcs","Santa In?s","La Paz","Operando",23.54222222,-110.1491667,300
3179,"bcs","Ley Federal De Aguas 4","Comondú","Operando",25.20138889,-111.5597222,75
3180,"bcs","Ley Federal De Aguas 1","Comondú","Operando",25.33555556,-111.6391667,55
3181,"bcs","La Nueva California","Los Cabos","Suspendida",23.43333333,-109.7833333,195
3182,"bcs","El Crucero","La Paz","Operando",23.43888889,-110.0694444,520
3183,"bcs","San Vicente De La Sierra","La Paz","Operando",23.17222222,-109.9861111,650
3184,"bcs","Josefa Ortiz De Dom≠nguez","Comondú","Operando",25.00055556,-111.8338889,30
3185,"bcs","Santa Martha","Muleg?","Operando",27.54861111,-112.975,700
3186,"bcs","Agua De San Antonio","La Paz","Operando",23.69027778,-109.9444444,840
3187,"bcs","El Ihuajil","Comondú","Operando",24.99166667,-111.4,105
3188,"bcs","San Javier Sur","Los Cabos","Operando",22.99666667,-109.8452778,220
3189,"bcs","El Sauzal","Los Cabos","Operando",23.05305556,-109.915,420
3190,"bcs","San Lazaro","Los Cabos","Suspendida",23.59138889,-109.6791667,79
3191,"bcs","San Francisco De La Sierra","Muleg?","Operando",27.59833333,-113.0319444,1080
3194,"bcs","Buenavista Sur","La Paz","Operando",23.98055556,-110.15,400
3195,"bcs","Quemado","La Paz","Operando",24.05222222,-110.2011111,390
3196,"bcs","La Higuerilla","La Paz","Operando",23.86944444,-110.0708333,420
3197,"bcs","La Palmilla","La Paz","Operando",23.79222222,-109.875,540
3198,"bcs","Potrerillos","La Paz","Operando",24.68472222,-110.8444444,340
4001,"camp","Bolonchen","Hopelch?n","Operando",20.00361111,-89.7475,120
4002,"camp","Calkin≠ (SMN)","Calkin≠","Operando",20.36,-90.05416667,15
4003,"camp","Campeche (OBS)","Campeche","Operando",19.83333333,-90.5,10
4004,"camp","Candelaria (SMN)","Candelaria","Operando",18.18444444,-91.04611111,40
4005,"camp","Cayo Arcas","Campeche","Suspendida",20.20472222,-91.96222222,6
4006,"camp","Cayo Arenas","Progreso","Suspendida",22.115,-91.39777778,1
4007,"camp","El Carmen (SMN)","Carmen","Operando",18.65472222,-91.76166667,1
4008,"camp","ChampotΩn (SMN)","ChampotΩn","Suspendida",19.35,-90.71666667,10
4009,"camp","Dzibalchen","Hopelch?n","Operando",19.45916667,-89.73805556,110
4010,"camp","Escˇrcega (SMN)","Escˇrcega","Operando",18.60444444,-90.74111111,80
4011,"camp","Hecelchakˇn (DGE)","Hecelchakˇn","Operando",20.18333333,-90.13333333,15
4012,"camp","Hool","ChampotΩn","Operando",19.5125,-90.41083333,25
4013,"camp","Hopelch?n","Hopelch?n","Operando",19.75777778,-89.84305556,100
4014,"camp","Isla Arenas","Calkin≠","Operando",20.69027778,-90.4525,1
4015,"camp","Isla Aguada","Carmen","Operando",18.78222222,-91.49444444,1
4016,"camp","Isla P?rez","Insular - Sin Municipio","Suspendida",22.3825,-89.68777778,4
4017,"camp","Iturbide","Hopelch?n","Operando",19.57833333,-89.60055556,80
4018,"camp","La Esperanza","Calakmul","Suspendida",18.16666667,-90.08333333,290
4019,"camp","Nanzal","Carmen","Suspendida",18.26388889,-91.30277778,10
4020,"camp","Miguel Hidalgo","Candelaria","Suspendida",17.98333333,-90.83333333,67
4021,"camp","Monclova","Candelaria","Operando",18.05666667,-90.82055556,100
4023,"camp","Nilchi","Campeche","Operando",19.845,-90.27,10
4024,"camp","Palizada","Palizada","Operando",18.25305556,-92.09194444,4
4025,"camp","Palmar De Vista Alegre","Palizada","Operando",18.15083333,-92.01638889,3
4026,"camp","Pixoyal (DGE)","ChampotΩn","Operando",18.93416667,-90.59888889,40
4027,"camp","Placeres","Calakmul","Suspendida",18.15555556,-89.42277778,230
4028,"camp","Pustunich","ChampotΩn","Operando",19.14472222,-90.47944444,30
4029,"camp","Sabancuy","Carmen","Operando",18.97277778,-91.17583333,5
4030,"camp","San Isidro","Carmen","Operando",18.63166667,-91.05027778,10
4031,"camp","Silvituc","Escˇrcega","Operando",18.63833333,-90.29833333,75
4032,"camp","Tenabo (SMN)","Tenabo","Suspendida",20.03333333,-90.23333333,7
4033,"camp","Triangulo Oeste","Celestún","Suspendida",20.959166666,-92.307222222,1
4034,"camp","Xcupil (SMN)","Hopelch?n","Suspendida",19.71666667,-89.85,80
4035,"camp","Xmaben","Hopelch?n","Suspendida",19.23472222,-89.31388889,130
4036,"camp","Xpugil","Calakmul","Operando",18.50833333,-89.395,250
4037,"camp","Zoh Laguna","Calakmul","Operando",18.59222222,-89.41722222,265
4038,"camp","Campeche (DGE)","Campeche","Operando",19.84222222,-90.53166667,10
4039,"camp","Candelaria (DGE)","Candelaria","Suspendida",18.18277778,-91.04583333,50
4040,"camp","El Carmen (DGE)","Carmen","Suspendida",18.658055555,-91.76611111,1
4041,"camp","ChampotΩn (DGE)","ChampotΩn","Operando",19.35555556,-90.72333333,10
4042,"camp","Escˇrcega (DGE)","Escˇrcega","Suspendida",18.6,-90.73333333,85
4043,"camp","Hecelchakˇn (SMN)","Hecelchakˇn","Operando",20.19722222,-90.12222222,50
4044,"camp","Pixoyal (SMN)","ChampotΩn","Operando",18.93277778,-90.59861111,40
4045,"camp","Edzna I","Campeche","Suspendida",19.45833333,-90.10444444,125
4046,"camp","Altamira","Escˇrcega","Suspendida",18.58138889,-90.25777778,100
4047,"camp","Castamay","Campeche","Suspendida",19.83777778,-90.43055556,25
4050,"camp","E.T.A. 006 Tenabo","Tenabo","Suspendida",20.05,-90.2,7
4051,"camp","E.T.A. 086 Calkin≠","Calkin≠","Suspendida",20.36666667,-90.05,15
4052,"camp","Canasayab","ChampotΩn","Operando",19.29444444,-90.57583333,37
4053,"camp","Santa Cristina","Campeche","Operando",19.81527778,-90.38111111,10
4054,"camp","Chicbul","Carmen","Operando",18.77805556,-90.9225,25
4055,"camp","Campo Experimental El Tormento","Escˇrcega","Suspendida",18.6,-90.71666667,50
4056,"camp","Molino Chumpan","Palizada","Operando",17.93888889,-91.73611111,10
4057,"camp","Mamantel","Carmen","Operando",18.52472222,-91.08916667,12
4058,"camp","Noh Yaxche","Campeche","Operando",19.61472222,-90.21666667,30
4059,"camp","Tinun","Tenabo","Operando",19.96138889,-90.22777778,50
4060,"camp","Xbonil","Calakmul","Operando",18.63555556,-90.16555556,70
4061,"camp","Conhuas","Calakmul","Operando",18.53944444,-89.92222222,170
4062,"camp","Yohaltun","ChampotΩn","Operando",19.01666667,-90.31666667,30
4063,"camp","Edzna II","Campeche","Operando",19.52722222,-90.18777778,30
4064,"camp","Becal","Calkin≠","Operando",20.42638889,-90.03111111,16
4065,"camp","Nunkini","Calkin≠","Suspendida",20.3875,-90.14305556,25
4066,"camp","Xcupil (DGE)","Hopelch?n","Operando",19.66444444,-89.85916667,60
4067,"camp","Calkin≠ (DGE)","Calkin≠","Suspendida",20.37388889,-90.05222222,15
4068,"camp","China","Campeche","Operando",19.67305556,-90.47361111,10
4070,"camp","Dzitbalche","Calkin≠","Operando",20.32138889,-90.05888889,30
4071,"camp","Pocyaxun","Campeche","Operando",19.72972222,-90.35083333,20
4072,"camp","Siho Chac","ChampotΩn","Operando",19.50555556,-90.58416667,15
4073,"camp","Tenabo (DGE)","Tenabo","Suspendida",20.03972222,-90.22527778,10
4075,"camp","Canki","Tenabo","Operando",19.98805556,-90.11777778,50
4076,"camp","Chunchintok","Hopelch?n","Operando",19.35944444,-89.58111111,150
4077,"camp","San Juan Bautista","Hopelch?n","Operando",19.87388889,-89.92694444,90
4078,"camp","Chac Cheito","ChampotΩn","Operando",19.05083333,-90.40694444,90
4079,"camp","Vista Alegre","Carmen","Operando",18.04333333,-91.6575,10
4080,"camp","Alvarado","Calakmul","Operando",18.01722222,-89.27,170
4081,"camp","CristΩbal Colon","Calakmul","Operando",18.22166667,-89.45361111,250
4082,"camp","Pablo T. Burgos","Candelaria","Operando",18.29666667,-90.69694444,50
4083,"camp","Entre Hermanos","Carmen","Operando",18.45694444,-91.14194444,40
4084,"camp","Tixmucuy","Campeche","Operando",19.60194444,-90.28166667,34
4085,"camp","Pomuch","Hecelchakˇn","Operando",20.13694444,-90.17472222,10
4086,"camp","El Zapote","Carmen","Operando",18.21638889,-91.80138889,10
4087,"camp","Pocboc","Hecelchakˇn","Suspendida",20.23694444,-90.10305556,10
5001,"coah","Agua Nueva","Guerrero","Suspendida",27.92916667,-100.575,370
5002,"coah","Allende (SMN)","Allende","Operando",28.33333333,-100.8333333,374
5003,"coah","Arteaga (SMN)","Arteaga","Operando",25.45,-100.85,1660
5004,"coah","Baj≠o De Ahuichila","Viesca","Operando",25.11611111,-102.6322222,1300
5005,"coah","Candela (DGE)","Candela","Operando",26.84138889,-100.7602778,582
5006,"coah","Colonia TorreΩn Jard≠n","TorreΩn","Suspendida",25.53333333,-103.4,1163
5007,"coah","Concordia","San Pedro","Suspendida",25.78333333,-103.1166667,1105
5008,"coah","Conchos","San Juan De Sabinas","Suspendida",27.96111111,-101.375,380
5009,"coah","Cuatro Ci?negas (DGE)","Cuatro Ci?negas","Suspendida",26.97222222,-102.0683333,730
5010,"coah","Ejido El Socorro","Ocampo","Suspendida",27.67083333,-102.3166667,1320
5011,"coah","Ejido Reata","Ramos Arizpe","Operando",26.12805556,-101.0763889,936
5012,"coah","Ejido San Blas","San Buenaventura","Suspendida",27.41694444,-101.7180556,720
5013,"coah","Ejido San Miguel","Ocampo","Operando",28.63666667,-102.9483333,1060
5015,"coah","Eutimias","Ocampo","Suspendida",28.8,-102.8166667,1040
5016,"coah","General Cepeda","General Cepeda","Operando",25.38305556,-101.4755556,1400
5017,"coah","La Palma","TorreΩn","Operando",25.5875,-103.2983333,1116
5018,"coah","Las Nieves","Parras","Operando",25.72972222,-102.0127778,1140
5019,"coah","Monclova (OBS)","Monclova","Operando",26.90833333,-101.4225,615.4
5020,"coah","Múzquiz (DGE)","Múzquiz","Suspendida",27.86916667,-101.5194444,490
5021,"coah","Nueva Rosita","San Juan De Sabinas","Suspendida",27.91666667,-101.25,369
5022,"coah","Ocampo","Ocampo","Operando",27.3125,-102.3963889,1100
5023,"coah","Palestina (DGE)","Jim?nez","Operando",29.15861111,-100.9883333,340
5024,"coah","Parras","Parras","Operando",25.43833333,-102.1727778,1500
5025,"coah","Piedras Negras (OBS)","Piedras Negras","Suspendida",28.7,-100.5166667,249.7
5026,"coah","Presa Coyote","TorreΩn","Operando",25.54222222,-103.4691667,1223
5027,"coah","El Cuije","Matamoros","Suspendida",25.69666667,-103.3402778,1120
5028,"coah","Presa De Guadalupe","San Pedro","Operando",25.75888889,-103.0536111,1110
5029,"coah","Presa La Flor","TorreΩn","Operando",25.06805556,-103.2838889,1300
5030,"coah","Presa Venustiano Carranza","Juˇrez","Operando",27.51888889,-100.6197222,272
5031,"coah","Progreso","Progreso","Operando",27.42222222,-101.0022222,360
5032,"coah","Ramos Arizpe (SMN)","Ramos Arizpe","Suspendida",25.53333333,-100.9833333,1470
5033,"coah","Sabinas (DGE)","Sabinas","Operando",27.84666667,-101.1227778,339
5034,"coah","Saltillo (OBS)","Saltillo","Operando",25.37638889,-101.0166667,2030
5035,"coah","San Antonio Las Alazanas (DGE)","Arteaga","Suspendida",25.2725,-100.5794444,2180
5036,"coah","San Pedro","San Pedro","Operando",25.75722222,-102.9955556,1100
5037,"coah","San Vicente","Parras","Suspendida",25.61666667,-102.2166667,1170
5038,"coah","Santa Teresa","Castaœos","Operando",26.39277778,-101.3533333,1010
5039,"coah","Sierra Mojada","Sierra Mojada","Operando",27.28555556,-103.7002778,1256
5040,"coah","TorreΩn (OBS)","TorreΩn","Suspendida",25.51972222,-103.4311111,1123
5041,"coah","Viesca (DGE)","Viesca","Operando",25.31861111,-102.8080556,1100
5042,"coah","Zaragoza (SMN)","Zaragoza","Suspendida",28.49166667,-100.9286111,360
5043,"coah","Allende I (DGE)","Allende","Suspendida",28.34444444,-100.8538889,380
5045,"coah","Juˇrez","Juˇrez","Operando",27.61388889,-100.725,280
5046,"coah","La Esmeralda","Sierra Mojada","Suspendida",27.28805556,-103.6619444,1383
5047,"coah","Monclova (DGE)","Monclova","Suspendida",26.9,-101.4166667,586
5048,"coah","Saltillo (DGE)","Saltillo","Operando",25.43333333,-101,1700
5049,"coah","San Antonio Las Alazanas (SMN)","Arteaga","Operando",25.28333333,-100.6166667,2300
5050,"coah","San Buenaventura (SMN)","San Buenaventura","Suspendida",27.05,-101.5333333,510
5051,"coah","Viesca (SMN)","Viesca","Suspendida",25.35,-102.8,1093
5052,"coah","Castaœos (SMN)","Castaœos","Suspendida",26.78333333,-101.4333333,743
5053,"coah","Matamoros","Matamoros","Operando",25.52777778,-103.2280556,1120
5054,"coah","Sector Siete","Francisco I. Madero","Operando",25.75944444,-103.2769444,1114
5055,"coah","Cuatro Ci?negas (SMN)","Cuatro Ci?negas","Operando",26.97277778,-102.0677778,730
5057,"coah","El Macho","Zaragoza","Suspendida",28.39166667,-101.2138889,560
5058,"coah","La Rosita","Ocampo","Operando",28.45166667,-103.3025,1080
5060,"coah","E.T.A. 010 Derramadero","Saltillo","Suspendida",25.26666667,-101.25,1880
5061,"coah","E.T.A. 183 Cuatro Ci?negas","Cuatro Ci?negas","Suspendida",26.96666667,-102.0666667,730
5063,"coah","E.T.A. 110 Allende","Allende","Suspendida",28.35416667,-100.8588889,380
5064,"coah","Rincon Del Buitre","San Pedro","Operando",25.83305556,-103.1177778,1104
5066,"coah","Sabinas (SMN)","Sabinas","Suspendida",27.84388889,-101.1247222,339
5068,"coah","Palestina (SMN)","Jim?nez","Suspendida",29.16444444,-100.9866667,330
5069,"coah","Múzquiz (SMN)","Múzquiz","Suspendida",27.8675,-101.5144444,490
5074,"coah","Zaragoza (DGE)","Zaragoza","Operando",28.48722222,-100.9166667,360
5075,"coah","Allende II (DGE)","Allende","Suspendida",28.34777778,-100.8536111,380
5081,"coah","Carneros","Saltillo","Suspendida",25.11916667,-101.1111111,2100
5085,"coah","Presa Centenario","Jim?nez","Operando",29.21472222,-100.945,325
5086,"coah","Presa San Miguel","Jim?nez","Operando",29.03638889,-100.9555556,340
5130,"coah","C.E.F.Z.A. La Sauceda","Ramos Arizpe","Suspendida",25.85,-101.3166667,1100
5133,"coah","La Ventana","Viesca","Suspendida",25.3275,-103.4719444,1200
5134,"coah","Los Americanos","Ocampo","Suspendida",27.17555556,-103.2847222,1080
5135,"coah","El Guaje","Ocampo","Operando",28.09222222,-103.2872222,1080
5136,"coah","Las Hormigas","Saltillo","Operando",24.96027778,-100.8605556,2110
5139,"coah","Emiliano Zapata","Viesca","Operando",25.48944444,-102.9425,1110
5140,"coah","Ramos Arizpe (DGE)","Ramos Arizpe","Operando",25.53916667,-100.9508333,1400
5141,"coah","GΩmez Far≠as","Saltillo","Suspendida",24.96388889,-101.0302778,1920
5142,"coah","HipΩlito","Ramos Arizpe","Operando",25.69833333,-101.4047222,1150
5144,"coah","Santa Teresa De Sof≠a","Cuatro Ci?negas","Operando",26.61333333,-102.2730556,800
5145,"coah","San Juan De La Vaquer≠a","Saltillo","Operando",25.25472222,-101.22,1840
5146,"coah","Huachichil","Arteaga","Operando",25.20805556,-100.8297222,2100
5147,"coah","Ejido Primero De Mayo","Escobedo","Operando",27.22916667,-101.2275,463
5148,"coah","Potrero De Êbrego","Arteaga","Operando",25.28444444,-100.3427778,1740
5149,"coah","Ci?nega De La Pur≠sima","Arteaga","Operando",25.33805556,-100.5302778,2420
5150,"coah","Abasolo","Abasolo","Operando",27.18277778,-101.4327778,430
5151,"coah","Alto De Norias","Ramos Arizpe","Operando",25.97694444,-101.2488889,920
5152,"coah","Bajan","Castaœos","Operando",26.53138889,-101.2588889,820
5153,"coah","Castaœos (DGE)","Castaœos","Operando",26.77305556,-101.4158333,743
5154,"coah","Huizachal","Monclova","Suspendida",26.83333333,-101.3333333,770
5155,"coah","Lamadrid","Lamadrid","Operando",27.04611111,-101.7930556,640
5156,"coah","Palau","Múzquiz","Operando",27.88666667,-101.4022222,430
5157,"coah","San Francisco Del Valle","Cuatro Ci?negas","Operando",26.8275,-102.725,900
5158,"coah","El Tanquito","Castaœos","Suspendida",26.62138889,-101.3125,920
5159,"coah","Acatita","Francisco I. Madero","Operando",26.4825,-103.0352778,1100
5160,"coah","Arteaga (DGE)","Arteaga","Suspendida",25.44527778,-100.8466667,1660
5162,"coah","Dos De Abril","General Cepeda","Operando",25.36472222,-101.5780556,1550
5163,"coah","El Gato","Nadadores","Operando",27.22861111,-101.7255556,640
5164,"coah","San Francisco Nadadores","San Buenaventura","Operando",27.14222222,-101.6522222,500
5166,"coah","Las Esperanzas","Múzquiz","Suspendida",27.74583333,-101.3530556,450
5167,"coah","El Marquez","Castaœos","Operando",26.64138889,-101.3583333,660
5168,"coah","Noche Buena","Ocampo","Suspendida",28.37722222,-103.4191667,1180
5169,"coah","Rodr≠guez","Abasolo","Suspendida",27.1975,-101.3669444,850
5170,"coah","La Rosa","General Cepeda","Operando",25.51833333,-101.3861111,1680
5171,"coah","Sacramento","Sacramento","Operando",27.00388889,-101.7244444,1275
5172,"coah","San Buenaventura (DGE)","San Buenaventura","Suspendida",27.05972222,-101.5483333,1250
5173,"coah","Santo Domingo","Ramos Arizpe","Suspendida",25.62611111,-101.0661111,1335
5174,"coah","El Tunal","Arteaga","Operando",25.45111111,-100.8772222,1670
5175,"coah","La Ventura","Saltillo","Operando",24.63805556,-100.8897222,1867
5176,"coah","Jame","Arteaga","Operando",25.36694444,-100.6205556,2759
5178,"coah","Tejaban De La Rosita","Viesca","Operando",27.9797222,-102.6944444,1028
5179,"coah","Estanque De LeΩn","Cuatro Ci?negas","Operando",26.93472222,-102.2072222,1091
